index,paramerter,mle,pred,loss,n
90,3,94.91023254394531,94.58280944824219,0.327423095703125,4067
91,1,66.0949478149414,65.81746673583984,0.2774810791015625,3811
91,2,52.982177734375,52.894927978515625,0.087249755859375,3811
91,3,86.73707580566406,86.20115661621094,0.535919189453125,3811
92,1,56.322776794433594,56.123016357421875,0.19976043701171875,3677
92,2,37.60883712768555,37.60601043701172,0.002826690673828125,3677
92,3,67.09370422363281,67.65426635742188,0.5605621337890625,3677
93,1,15.333451271057129,14.88451099395752,0.4489402770996094,968
93,2,10.175722122192383,10.4633150100708,0.28759288787841797,968
93,3,66.69232177734375,67.68795776367188,0.995635986328125,968
94,1,82.28038024902344,83.00318145751953,0.7228012084960938,1275
94,2,74.82455444335938,74.54706573486328,0.27748870849609375,1275
94,3,78.275634765625,77.8219985961914,0.45363616943359375,1275
95,1,19.595029830932617,19.500083923339844,0.09494590759277344,2735
95,2,89.73692321777344,89.28018951416016,0.45673370361328125,2735
95,3,87.91744995117188,87.20206451416016,0.7153854370117188,2735
96,1,69.9718017578125,70.17252349853516,0.20072174072265625,4626
96,2,30.932126998901367,31.126880645751953,0.19475364685058594,4626
96,3,56.015743255615234,56.21854019165039,0.20279693603515625,4626
97,1,60.1178092956543,60.68117904663086,0.5633697509765625,3411
97,2,11.652161598205566,11.211257934570312,0.4409036636352539,3411
97,3,56.858367919921875,57.14521789550781,0.2868499755859375,3411
98,1,63.98646926879883,64.35420989990234,0.3677406311035156,3976
98,2,9.062379837036133,9.235795021057129,0.1734151840209961,3976
98,3,77.51094055175781,77.93011474609375,0.4191741943359375,3976
99,1,78.18375396728516,78.22868347167969,0.04492950439453125,3037
99,2,24.203826904296875,24.280961990356445,0.07713508605957031,3037
99,3,34.85629653930664,35.080867767333984,0.22457122802734375,3037
100,1,35.968482971191406,37.182254791259766,1.2137718200683594,2559
100,2,33.36994552612305,33.46363830566406,0.09369277954101562,2559
100,3,11.620606422424316,11.6040620803833,0.016544342041015625,2559
101,1,83.0443115234375,83.95095825195312,0.906646728515625,4800
